גרינשטיין,1120
מוחסן,1120
מילשטיין,1120
סלמון,1117
חג'אג',1114
טמיר,1114
עבו,1114
גת,1113
סויד,1113
ביאדסה,1112
דקה,1109
ניאזוב,1108
אבו גוש,1107
דואני,1107
פורטל,1107
שרוני,1103
בשן,1102
משעלי,1102
אקשטיין,1101
גוילי,1101
חנוכה,1101
סומך,1101
צדקה,1100
אבו זאיד,1099
סודרי,1099
דמארי,1098
הרץ,1098
חגאג,1095
זחאלקה,1093
אבו עמרה,1092
והב,1091
וינשטיין,1090
שקורי,1088
רוטשטיין,1087
אלחדד,1084
הוכמן,1083
טנוס,1082
בן שלמה,1081
סמט,1081
זוסמן,1080
אלייב,1079
יעקובסון,1079
בלולו,1078
כיואן,1078
חשין,1075
עצמון,1075
שאלתיאל,1074
אסור,1069
ירקוני,1069
אורנשטיין,1068
בבייב,1068
ספורי,1067
רבין,1067
פדר,1066
פסח,1066
אבבה,1064
ואכד,1064
גרינבוים,1062
מלצר,1062
ובר,1061
אבו גאבר,1060
ממו,1060
קרש,1060
קוט,1058
תם,1057
אלצאנע,1056
סופיר,1056
אבו סעלוק,1055
אלהוזייל,1055
בלאו,1055
חבר,1055
טקלה,1051
שאמי,1051
בן צור,1050
גרינבאום,1050
סולימני,1049
מג'דוב,1048
לוינסון,1047
קורץ,1046
זייד,1045
עמנואל,1044
מרדכייב,1043
שבח,1043
סאיג,1042
דדוש,1041
משעל,1039
סיאם,1039
דלאל,1038
אבן,1037
מנאסרה,1037
וינשטוק,1035
קריספין,1035
ביסמוט,1033
מגידש,1033
אסא,1032
וינגרטן,1032
גול,1031
באום,1030
ברוש,1029
בנאי,1028
אלעמראני,1027
חנא,1027
לחיאני,1027
קנר,1027
גולדפרב,1026
נוריאל,1024
קשת,1024
שגיב,1023
זערורה,1022
טורי,1022
אליאסי,1021
משרקי,1021
עיראקי,1021
טריף,1019
בלס,1018
גרינוולד,1017
חסארמה,1017
שריג,1013
גלאם,1012
זק,1010
טלאלקה,1010
פינקל,1010
אדרעי,1008
אפרת,1008
פוקרא,1007
אגרונוב,1006
ברנט,1006
אללוף,1004
בן שלוש,1004
מורגנשטרן,1004
שוהם,1004
אלקבץ,1003
אבגי,1002
ברקו,1001
געברי,1000
עמרן,1000
קבדה,1000
גטהון,999
אדלשטיין,998
הולנדר,998
פרלמוטר,997
עדן,996
גבן,995
ישראילוב,995
אביסרור,994
אולמן,994
צ'קול,994
דינר,993
מרגוליס,993
חלילי,991
אבו האני,990
ביטן,990
גרמן,990
עוודאללה,990
אזרזר,988
לרמן,988
מחלב,988
נודלמן,988
אלמקיאס,987
צרור,987
שחורי,986
קדמי,985
בריל,984
דבורה,984
איוונוב,983
פיליפ,983
בלטה,982
משען,982
סרי,982
שיר,982
מעטוף,980
בלומנפלד,978
לבנון,978
ארגמן,977
וולפסון,977
ח'מאיסי,977
דורפמן,976
עויסאת,976
ריבקין,976
אבו ריש,972
פיש,971
קורקוס,971
גועבה,970
אבו ג'בל,969
גבריאלוב,969
גליקמן,969
סולימן,969
סוקולובסקי,969
פרס,969
בירנבאום,968
סירוטה,966
קופר,966
אבו דיאב,963
קוטלר,963
ח'ליליה,962
כליף,962
אליעזר,961
מנשרוב,960
דנה,958
קוזנצוב,957
אלתר,955
שמאילוב,955
מוסאי,954
קרויזר,954
יהודאי,952
נסר אלדין,952
בדש,950
דענא,950
וקסמן,950
סוקולוב,949
נידם,948
אוקנין,947
יגודייב,947
יגמור,947
סלאיימה,947
חנניה,943
עדרי,942
רוח,942
סלוצקי,941
אגמון,940
מורן,940
פרג',939
ג'ובראן,938
נעמה,938
סיגל,937
אלבוים,936
סיאני,936
אבו עיד,934
אלמגור,934
וגנר,934
שץ,934
קול,933
פנטה,932
פסטרנק,931
ברונר,930
שירי,930
והבה,929
נדלר,929
אהרונוביץ,928
דעאס,928
הורן,928
לדרמן,928
מורי,928
סמרי,927
בן חיון,926
גרינבלט,926
זיסמן,926
רוזין,926
אשד,923
חזוט,923
שמעיה,923
קהלני,922
ברוכים,921
אבו חוסין,920
וורקו,919
אלעטאונה,918
אסעיד,918
בן דור,918
חרבאוי,918
ליטבק,917
עבד אל האדי,917
גרובר,916
תאיה,916
גודה,915
למברגר,915
אדמוני,914
אחרק,914
בלומנטל,914
מרגולין,914
בינדר,913
ענתבי,913
אבו שהאב,912
סוויסה,911
צרויה,911
ערוסי,910
זיתוני,909
לקס,909
געאביס,907
נג'ם,907
שלומוב,907
אבו עביד,906
ויסברג,905
מנשירוב,905
ריבלין,903
רוזנצויג,901
ידיד,900
אגסי,899
ח'ואלד,899
חבה,899
כליפה,898
אבו חמד,895
שואהנה,895
שמילוביץ,895
אלענאמי,894
מוסרי,894
שיש,894
ג'יריס,893
גרייב,893
טולידנו,893
רוימי,893
צורף,892
ברקת,891
זיאדאת,891
חייקין,890
עדי,890
אורון,889
טגניה,889
מילמן,889
נמני,889
רוזנבוים,889
כנאענה,888
קסה,888
אבו בדר,887
מחפוד,886
אבוחצירה,885
גנטוס,885
וייצמן,885
טננבוים,885
טפר,885
אבו עסב,882
בידרמן,882
ויספיש,882
נתיב,880
גרשוני,879
ארזואן,878
דהאמשה,877
מהרט,877
נימר,876
שנקר,875
בן שמואל,874
הלפרן,874
הנדי,874
דלאשה,873
אברה,872
דנציגר,872
ניסני,872
פינק,872
שרם,872
ארשיד,871
בר-און,870
מוחתסב,870
ניניו,869
שניאור,869
אטלן,868
רעד,867
איל,866
ינקו,866
נווה,865
יגר,864
כפרי,863
רבאיעה,863
שרבאתי,863
הללי,862
פיינשטיין,862
יוחננוב,861
אבו סלאח,860
גמל,859
זרו,859
מתאני,859
סגרון,857
עמור,857
מורנו,856
זדה,855
חדיגה,855
דבי,854
ראשד,854
גופמן,852
טלמור,852
לופו,852
